Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC;Id_Paysage
2015;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;22;63;;;;;;;;4;7.8;2060;;;;1600;2570;Paris 7 - Denis Diderot_18;disc12_18;5KpJ9
2015;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;15;59;;;;;;;;4;7.8;2060;;;;1600;2570;Paris 7 - Denis Diderot_18;disc13_18;5KpJ9
2015;LICENCE PRO;0751723R;Paris 7 - Denis Diderot;A01;Paris;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;;;;;;;4;7.8;2060;;;;1600;2570;Paris 7 - Denis Diderot_18;disc15_18;5KpJ9
2015;LICENCE PRO;0755890V;Sorbonne Université;A01;Paris;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;2;7.8;2060;nd;nd;;1600;2570;Sorbonne Université_30;disc01_30;bxPQe
2015;LICENCE PRO;0755890V;Sorbonne Université;A01;Paris;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;0;;;ns;ns;ns;ns;nd;nd;2;7.8;2060;ns;nd;;1600;2570;Sorbonne Université_18;disc04_18;bxPQe
2015;LICENCE PRO;0755890V;Sorbonne Université;A01;Paris;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;8;69;7;ns;ns;ns;ns;ns;ns;2;7.8;2060;ns;ns;;1600;2570;Sorbonne Université_18;disc11_18;bxPQe
2015;LICENCE PRO;0755890V;Sorbonne Université;A01;Paris;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;7;67;9;ns;ns;ns;ns;ns;ns;2;7.8;2060;ns;ns;;1600;2570;Sorbonne Université_18;disc16_18;bxPQe
2015;LICENCE PRO;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;30;68;16;97;ns;ns;ns;ns;ns;28;8.9;1810;ns;ns;83.00;1470;2160;Rouen_30;disc02_30;G4572
2015;LICENCE PRO;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;6;77;3;ns;ns;ns;ns;ns;ns;28;8.9;1810;ns;ns;;1470;2160;Rouen_30;disc03_30;G4572
2015;LICENCE PRO;0761904G;Rouen;A21;Rouen;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;51;60;29;96;46;51;96;1400;21800;28;8.9;1810;6;26;58.00;1470;2160;Rouen_18;disc04_18;G4572
2015;LICENCE PRO;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;28;77;14;ns;ns;ns;ns;ns;ns;28;8.9;1810;ns;ns;;1470;2160;Rouen_18;disc15_18;G4572
2015;LICENCE PRO;0761904G;Rouen;A21;Rouen;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;15;66;7;ns;ns;ns;ns;ns;ns;28;8.9;1810;ns;ns;;1470;2160;Rouen_18;disc16_18;G4572
2015;LICENCE PRO;0762762P;Le Havre;A21;Rouen;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);0;;;nd;nd;nd;nd;nd;nd;24;8.9;1810;nd;nd;;1470;2160;Le Havre_30;disc02_30;LsQ24
2015;LICENCE PRO;0762762P;Le Havre;A21;Rouen;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);0;;;nd;nd;nd;nd;nd;nd;24;8.9;1810;nd;nd;;1470;2160;Le Havre_18;disc14_18;LsQ24
2015;LICENCE PRO;0762762P;Le Havre;A21;Rouen;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);24;43;31;ns;ns;ns;ns;ns;ns;24;8.9;1810;ns;ns;;1470;2160;Le Havre_18;disc15_18;LsQ24
2015;LICENCE PRO;0772502B;Paris-Est Marne-la-Vallée;A24;Créteil;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;111;64;29;96;44;87;98;1750;27300;9;7.8;2060;8;29;60.00;1600;2570;Paris-Est Marne-la-Vallée_30;disc03_30;9Y8CD
2015;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);41;38;38;93;63;92;97;1830;28600;3;7.8;2060;15;15;80.00;1600;2570;Versailles Saint-Quentin-en-Yvelines_30;disc01_30;V13Pk
2015;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;DEG;Droit, économie et gestion;disc03;Économie;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);4;29;4;ns;ns;ns;ns;ns;ns;3;7.8;2060;ns;ns;;1600;2570;Versailles Saint-Quentin-en-Yvelines_18;disc03_18;V13Pk
2015;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);8;39;7;ns;ns;ns;ns;ns;ns;3;7.8;2060;ns;ns;;1600;2570;Versailles Saint-Quentin-en-Yvelines_18;disc05_18;V13Pk
2015;LICENCE PRO;0781944P;Versailles Saint-Quentin-en-Yvelines;A25;Versailles;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;Université dont les résultats sont plus fragiles (taux de réponse inférieur à 50%);15;44;12;ns;ns;ns;ns;ns;ns;3;7.8;2060;ns;ns;;1600;2570;Versailles Saint-Quentin-en-Yvelines_18;disc14_18;V13Pk
2015;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;22;59;8;ns;ns;ns;ns;ns;ns;28;11.1;1825;ns;ns;;1475;2140;Amiens - Picardie Jules-Verne_30;disc02_30;8j5s2
2015;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;55;65;20;90;56;82;98;1570;24500;28;11.1;1825;4;33;70.00;1475;2140;Amiens - Picardie Jules-Verne_30;disc04_30;8j5s2
2015;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;32;61;12;ns;ns;ns;ns;ns;ns;28;11.1;1825;ns;56;62.00;1475;2140;Amiens - Picardie Jules-Verne_18;disc07_18;8j5s2
2015;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;19;50;7;ns;ns;ns;ns;ns;ns;28;11.1;1825;ns;ns;;1475;2140;Amiens - Picardie Jules-Verne_30;disc11_30;8j5s2
2015;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;18;58;7;ns;ns;ns;ns;ns;ns;28;11.1;1825;ns;ns;;1475;2140;Amiens - Picardie Jules-Verne_18;disc13_18;8j5s2
2015;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;47;66;18;92;88;84;98;1800;28100;28;11.1;1825;16;34;11.00;1475;2140;Amiens - Picardie Jules-Verne_30;disc15_30;8j5s2
2015;LICENCE PRO;0801344B;Amiens - Picardie Jules-Verne;A20;Amiens;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;34;53;13;91;86;100;100;1730;27000;28;11.1;1825;9;47;5.00;1475;2140;Amiens - Picardie Jules-Verne_30;disc16_30;8j5s2
2015;LICENCE PRO;0811293R;INU Jean-François Champollion;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;3;40;6;ns;ns;ns;ns;ns;ns;27;10.5;1770;ns;ns;;1400;2110;INU Jean-François Champollion_30;disc10_30;Hm42K
2015;LICENCE PRO;0811293R;INU Jean-François Champollion;A16;Toulouse;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;49;68;54;96;85;83;100;1700;26500;27;10.5;1770;10;48;12.00;1400;2110;INU Jean-François Champollion_30;disc15_30;Hm42K
2015;LICENCE PRO;0811293R;INU Jean-François Champollion;A16;Toulouse;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;13;73;14;ns;ns;ns;ns;ns;ns;27;10.5;1770;ns;ns;;1400;2110;INU Jean-François Champollion_18;disc17_18;Hm42K
2015;LICENCE PRO;0830766G;Toulon;A23;Nice;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;51;83;34;94;34;90;98;1540;24100;23;10.3;1830;4;nd;78.00;1410;2200;Toulon_30;disc04_30;C701f
2015;LICENCE PRO;0830766G;Toulon;A23;Nice;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;7;89;4;ns;ns;ns;ns;ns;ns;23;10.3;1830;ns;nd;;1410;2200;Toulon_30;disc05_30;C701f
2015;LICENCE PRO;0830766G;Toulon;A23;Nice;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;34;83;22;83;ns;ns;ns;ns;ns;23;10.3;1830;ns;ns;;1410;2200;Toulon_18;disc12_18;C701f
2015;LICENCE PRO;0830766G;Toulon;A23;Nice;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;14;94;9;ns;ns;ns;ns;ns;ns;23;10.3;1830;ns;ns;;1410;2200;Toulon_30;disc15_30;C701f
2015;LICENCE PRO;0840685N;Avignon;A02;Aix-Marseille;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;26;51;67;ns;ns;ns;ns;ns;ns;16;10.3;1830;ns;ns;;1410;2200;Avignon_30;disc01_30;vxHYt
2015;LICENCE PRO;0840685N;Avignon;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;14;58;31;ns;ns;ns;ns;ns;ns;16;10.3;1830;ns;ns;;1410;2200;Avignon_30;disc12_30;vxHYt
2015;LICENCE PRO;0840685N;Avignon;A02;Aix-Marseille;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;8;48;22;ns;ns;ns;ns;ns;ns;16;10.3;1830;ns;ns;;1410;2200;Avignon_30;disc15_30;vxHYt
2015;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;21;70;8;ns;ns;ns;ns;ns;ns;32;8.4;1750;ns;ns;;1390;2060;Poitiers_30;disc02_30;hlX1r
2015;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;4;40;2;ns;ns;ns;ns;ns;ns;32;8.4;1750;ns;ns;;1390;2060;Poitiers_30;disc03_30;hlX1r
2015;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;54;59;24;96;44;77;98;1550;24100;32;8.4;1750;5;11;63.00;1390;2060;Poitiers_18;disc04_18;hlX1r
2015;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc09;Psychologie;18 mois après le diplôme;;6;48;2;ns;ns;ns;ns;ns;ns;32;8.4;1750;ns;ns;;1390;2060;Poitiers_18;disc09_18;hlX1r
2015;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;11;78;4;ns;ns;ns;ns;ns;ns;32;8.4;1750;ns;ns;;1390;2060;Poitiers_30;disc10_30;hlX1r
2015;LICENCE PRO;0860856N;Poitiers;A13;Poitiers;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;6;88;2;ns;ns;ns;ns;ns;ns;32;8.4;1750;ns;ns;;1390;2060;Poitiers_30;disc13_30;hlX1r
